COMMON NAME	SCIENTIFIC NAME	OBSERVATION COUNT	STATE	COUNTY	LOCALITY	LATITUDE	LONGITUDE	OBSERVATION DATE	OBSERVER ID
Mountain Bluebird	Sialia currucoides	1	Massachusetts	Middlesex	Concord	42.46039	-71.3489	11/2/2000	obsr339145
Mountain Bluebird	Sialia currucoides	1	Massachusetts	Middlesex	Concord Wastewater Treatment Plant	42.4717318	-71.3386059	10/30/2000	obsr141921
Mountain Bluebird	Sialia currucoides	1	Massachusetts	Middlesex	Concord Wastewater Treatment Plant	42.4717318	-71.3386059	10/29/2000	obsr39970
Mountain Bluebird	Sialia currucoides	1	Massachusetts	Middlesex	Concord Wastewater Treatment Plant	42.4717318	-71.3386059	10/30/2000	obsr240864
Mountain Bluebird	Sialia currucoides	1	Massachusetts	Middlesex	Concord	42.46039	-71.3489	10/27/2000	obsr339145
Mountain Bluebird	Sialia currucoides	1	Massachusetts	Middlesex	Concord Wastewater Treatment Plant	42.4717318	-71.3386059	10/29/2000	obsr38485
Mountain Bluebird	Sialia currucoides	1	Massachusetts	Middlesex	Concord Wastewater Treatment Plant	42.4717318	-71.3386059	10/30/2000	obsr306774
Mountain Bluebird	Sialia currucoides	1	Massachusetts	Middlesex	Concord Wastewater Treatment Plant	42.4717318	-71.3386059	10/31/2000	obsr171679
Mountain Bluebird	Sialia currucoides	1	Massachusetts	Middlesex	Concord Wastewater Treatment Plant	42.4717318	-71.3386059	11/2/2000	obsr451527
Mountain Bluebird	Sialia currucoides	1	Massachusetts	Middlesex	Concord	42.46039	-71.3489	10/31/2000	obsr339145
Mountain Bluebird	Sialia currucoides	1	Massachusetts	Middlesex	Concord	42.46039	-71.3489	11/1/2000	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Holliston	42.2001	-71.4245	2/1/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Essex	West Boxford	42.6328473	-71.0414429	1/29/1994	obsr28446
Varied Thrush	Ixoreus naevius	1	Massachusetts	Franklin	New Salem	42.5067175	-72.3348856	1/28/1984	obsr290902
Varied Thrush	Ixoreus naevius	1	Massachusetts	Hampshire	Graves Farms-House & Barn	42.4029353	-72.7114059	1/2/1982	obsr7870
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Sudbury	42.38339	-71.41621	3/1/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Franklin	New Salem	42.4985862	-72.3312163	1/28/1984	obsr131673
Varied Thrush	Ixoreus naevius	2	Massachusetts	Essex	Annisquam	42.65839	-70.67729	11/30/1998	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Essex	Locust Grove Cemetery	42.6834134	-70.6469393	1/10/1990	obsr105224
Varied Thrush	Ixoreus naevius	1	Massachusetts	Worcester	Athol	42.59589	-72.22673	1/23/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Essex	Annisquam	42.65839	-70.67729	12/4/1998	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Hampden	Montgomery	42.2066724	-72.8037354	1/11/1981	obsr741153
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Concord	42.46039	-71.3489	2/21/1994	obsr7291
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Chelmsford	42.6002158	-71.3672064	2/19/1979	obsr88405
Varied Thrush	Ixoreus naevius	1	Massachusetts	Worcester	Oakham	42.35289	-72.04532	2/28/1998	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Hampshire	"Granby, Feeder"	42.2817963	-72.5314705	1/11/1988	obsr340174
Varied Thrush	Ixoreus naevius	1	Massachusetts	Hampshire	Westhampton	42.30289	-72.77454	3/14/1971	obsr39970
Varied Thrush	Ixoreus naevius	1	Massachusetts	Franklin	Sunderland	42.4619666	-72.5619507	1/31/1986	obsr7870
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Concord	42.46039	-71.3489	2/1/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Sudbury	42.38339	-71.41621	2/28/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Franklin	Sunderland	42.46679	-72.57873	2/7/1986	obsr44063
Varied Thrush	Ixoreus naevius	1	Massachusetts	Essex	Rockport	42.6557007	-70.6202927	12/26/1989	obsr52135
Varied Thrush	Ixoreus naevius	1	Massachusetts	Franklin	New Salem	42.5016604	-72.3360443	1/8/1984	obsr7870
Varied Thrush	Ixoreus naevius	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	12/24/1989	obsr39970
Varied Thrush	Ixoreus naevius	1	Massachusetts	Worcester	Oakham	42.35289	-72.04532	3/22/1998	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Essex	Boxford Yard 1	42.690732	-71.0094452	2/1/1994	obsr149856
Varied Thrush	Ixoreus naevius	1	Massachusetts	Essex	Annisquam	42.65839	-70.67729	12/1/1998	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Melrose	42.4584	-71.0662	12/18/1978	obsr39970
Varied Thrush	Ixoreus naevius	1	Massachusetts	Worcester	Athol	42.59589	-72.22673	1/21/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Holliston	42.2001	-71.4245	1/9/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	1/7/1990	obsr39970
Varied Thrush	Ixoreus naevius	1	Massachusetts	Dukes	Edgartown	41.38902	-70.51337	3/15/1994	obsr339145
Varied Thrush	Ixoreus naevius	2	Massachusetts	Essex	Annisquam	42.65839	-70.67729	11/27/1998	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Worcester	Athol	42.59589	-72.22673	2/1/1975	obsr39970
Varied Thrush	Ixoreus naevius	1	Massachusetts	Hampshire	"Farm house nr Depot Rd, Williamsburg MA"	42.4035271	-72.7117038	1/3/1982	obsr288584
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Concord	42.46039	-71.3489	3/1/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Worcester	Athol	42.59589	-72.22673	1/1/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Essex	West Boxford	42.70699	-71.0639	2/1/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Essex	West Boxford	42.70699	-71.0639	1/31/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Essex	Locust Grove Cemetery	42.6834134	-70.6469393	12/19/1989	obsr105224
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Concord	42.46039	-71.3489	3/8/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Essex	Cape Ann	42.6498693	-70.6410599	12/27/1989	obsr149856
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Holliston	42.2001	-71.4245	1/31/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Worcester	New Sherborn Road	42.554715	-72.2185056	2/1/1975	obsr237060
Varied Thrush	Ixoreus naevius	1	Massachusetts	Plymouth	"Parker Street, Norwell"	42.1667155	-70.7759601	1/17/1979	obsr131673
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Sudbury	42.38339	-71.41621	3/18/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Essex	West Boxford	42.70699	-71.0639	1/23/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Holliston	42.2001	-71.4245	2/11/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Concord	42.46039	-71.3489	2/28/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Hampshire	Granby	42.25649	-72.51623	1/12/1988	obsr7870
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Sudbury	42.38339	-71.41621	2/25/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Essex	Locust Grove Cemetery	42.6834134	-70.6469393	12/27/1989	obsr105224
Varied Thrush	Ixoreus naevius	1	Massachusetts	Hampshire	north amherst	42.4244702	-72.5331116	2/14/1986	obsr208556
Varied Thrush	Ixoreus naevius	1	Massachusetts	Middlesex	Concord	42.46039	-71.3489	1/31/1994	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Worcester	Oakham	42.35289	-72.04532	2/7/1998	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Hampden	Southwick	42.05479	-72.77034	12/23/2001	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Hampden	Southwick	42.05479	-72.77034	12/22/2001	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Hampshire	Worthington	42.394836	-72.9374279	3/10/2001	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Hampshire	Belchertown	42.27699	-72.40093	2/19/2002	obsr339145
Varied Thrush	Ixoreus naevius	1	Massachusetts	Plymouth	Manomet Inc.	41.921005	-70.5442548	11/8/2002	obsr339145
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Middlesex Fells--Winford Way Entrance	42.436951	-71.1271812	10/12/1970	obsr39970
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Essex	Salem Woods	42.5040599	-70.908637	11/13/1977	obsr52135
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Dukes	"Keith Farm, Chilmark MA"	41.3449522	-70.7393789	12/30/1996	obsr137539
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Dukes	Vineyard Haven	41.45431	-70.60367	12/31/1996	obsr171679
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Essex	SPA: South Peabody Area: contiguous N. Lynn-S. Peabody-SW Salem	42.5066859	-70.9449863	10/22/1977	obsr131673
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Norfolk	Lost Pond Reservation	42.3147503	-71.1743474	11/18/1994	obsr105224
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Essex	Peabody	42.5279	-70.92869	10/19/1977	obsr39970
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Essex	Salem Woods	42.5040599	-70.908637	11/17/1977	obsr949485
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Essex	SPA: South Peabody Area: contiguous N. Lynn-S. Peabody-SW Salem	42.5066859	-70.9449863	10/18/1977	obsr131673
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Dukes	Vineyard Haven	41.45431	-70.60367	12/12/1996	obsr171679
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Essex	SPA: South Peabody Area: contiguous N. Lynn-S. Peabody-SW Salem	42.5066859	-70.9449863	10/19/1977	obsr131673
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Norfolk	Brookline	42.3318	-71.1212	11/18/1994	obsr339145
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Dukes	"Keith Farm, Chilmark MA"	41.3449522	-70.7393789	12/30/1996	obsr54366
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Essex	Salem	42.5195	-70.89669	11/1/1977	obsr39368
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Mt. Auburn Cemetery	42.371	-71.146	10/1/2000	obsr339145
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Mt. Auburn Cemetery	42.371	-71.146	10/2/2000	obsr150937
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Mt. Auburn Cemetery	42.371	-71.146	9/27/2000	obsr339145
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Mt. Auburn Cemetery	42.371	-71.146	10/2/2000	obsr339145
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Mt. Auburn Cemetery	42.371	-71.146	9/27/2000	obsr171679
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Mt. Auburn Cemetery	42.371	-71.146	10/2/2000	obsr54366
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Mt. Auburn Cemetery	42.371	-71.146	10/2/2000	obsr39970
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Mt. Auburn Cemetery	42.371	-71.146	10/2/2000	obsr171679
Black-throated Gray Warbler	Setophaga nigrescens	1	Massachusetts	Middlesex	Mt. Auburn Cemetery	42.371	-71.146	10/2/2000	obsr240864
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	SPA: South Peabody Area: contiguous N. Lynn-S. Peabody-SW Salem	42.5066859	-70.9449863	10/31/1979	obsr131673
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	SPA: South Peabody Area: contiguous N. Lynn-S. Peabody-SW Salem	42.5066859	-70.9449863	10/29/1979	obsr131673
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	"Flint Street, Marblehead"	42.4909128	-70.842247	4/2/1995	obsr149856
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	SPA: South Peabody Area: contiguous N. Lynn-S. Peabody-SW Salem	42.5066859	-70.9449863	10/30/1979	obsr131673
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	Marblehead	42.5001	-70.85779	4/1/1995	obsr339145
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Bristol	"Westport, Massachusetts"	41.516804	-71.0925293	3/21/1971	obsr39970
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	Marblehead Neck Wildlife Sanctuary (Mass Audubon)	42.4930171	-70.8401871	4/1/1995	obsr290902
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	SPA: South Peabody Area: contiguous N. Lynn-S. Peabody-SW Salem	42.5066859	-70.9449863	11/3/1979	obsr131673
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	"Flint Street, Marblehead."	42.4916026	-70.8430667	4/1/1995	obsr28446
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	Marblehead	42.5001	-70.85779	4/28/1995	obsr339145
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	Marblehead-Essex County	42.4996395	-70.855203	4/8/1995	obsr7870
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	Marblehead Neck Wildlife Sanctuary (Mass Audubon)	42.4930171	-70.8401871	4/1/1995	obsr131673
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	Peabody	42.5279	-70.92869	10/21/1979	obsr39970
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	Marblehead Neck Wildlife Sanctuary (Mass Audubon)	42.4930171	-70.8401871	4/28/1995	obsr131673
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	Marblehead Neck Wildlife Sanctuary (Mass Audubon)	42.4930171	-70.8401871	4/8/1995	obsr509610
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	Marblehead	42.5001	-70.85779	4/2/1995	obsr347747
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	Marblehead Neck--Flint Street	42.4913786	-70.8430959	4/8/1995	obsr17731
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	Marblehead Neck Wildlife Sanctuary (Mass Audubon)	42.4930171	-70.8401871	4/7/1995	obsr105224
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	SPA: South Peabody Area: contiguous N. Lynn-S. Peabody-SW Salem	42.5066859	-70.9449863	10/19/1979	obsr131673
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	SPA: South Peabody Area: contiguous N. Lynn-S. Peabody-SW Salem	42.5066859	-70.9449863	10/18/1979	obsr131673
Green-tailed Towhee	Pipilo chlorurus	1	Massachusetts	Essex	SPA: South Peabody Area: contiguous N. Lynn-S. Peabody-SW Salem	42.5066859	-70.9449863	10/17/1979	obsr131673
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Essex	Salisbury Beach State Reservation	42.8268013	-70.8180008	9/30/1978	obsr7870
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Essex	Plum Island (please use more refined location)	42.7985496	-70.8090735	9/21/1996	obsr339145
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Essex	Parker River NWR	42.7639008	-70.8022995	10/30/1990	obsr105224
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Plymouth	Stodders Neck	42.2501986	-70.9282815	9/6/1999	obsr356118
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Essex	Parker River NWR	42.7639008	-70.8022995	10/31/1965	obsr39970
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Essex	Plum Island (please use more refined location)	42.7985496	-70.8090735	9/4/1979	obsr131673
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Essex	Salisbury Beach State Reservation	42.8268013	-70.8180008	10/7/1978	obsr197345
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Norfolk	North Weymouth	42.2447854	-70.9469604	9/5/1999	obsr339145
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Norfolk	Weymouth	42.2209	-70.93979	10/6/1999	obsr171679
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Norfolk	Weymouth	42.2209	-70.93979	9/5/1999	obsr171679
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Essex	Parker River NWR	42.7639008	-70.8022995	7/26/1988	obsr44063
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Norfolk	North Weymouth	42.2447854	-70.9469604	9/30/1999	obsr339145
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Essex	Salisbury Beach State Reservation	42.8268013	-70.8180008	10/22/1978	obsr52135
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Plymouth	Stodders Neck	42.2501986	-70.9282815	9/6/1999	obsr240864
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Essex	Parker River NWR--Hellcat Dike	42.7411003	-70.7965012	10/28/1990	obsr7894
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Essex	Plum Island (please use more refined location)	42.7985496	-70.8090735	10/27/1990	obsr149856
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Barnstable	Sandy Neck	41.7353901	-70.3512096	5/16/1986	obsr137539
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Norfolk	Weymouth	42.2209	-70.93979	10/6/1999	obsr339145
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Essex	Parker River NWR	42.7639008	-70.8022995	7/23/1988	obsr39970
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Essex	Salisbury Beach State Reservation	42.8268013	-70.8180008	10/7/1978	obsr197345
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Hampshire	Hadley	42.34179	-72.58843	11/21/2000	obsr171679
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Barnstable	North Truro	42.0334	-70.09527	4/25/2000	obsr171679
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Barnstable	Truro	41.9934	-70.04977	4/30/2000	obsr339145
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Barnstable	Truro	41.9934	-70.04977	4/25/2000	obsr339145
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Barnstable	Truro	41.9924154	-70.0476265	4/29/2000	obsr169485
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Barnstable	Truro	41.9934	-70.04977	5/4/2000	obsr339145
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Barnstable	North Truro	42.0334	-70.09527	5/4/2000	obsr171679
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Barnstable	"Pond Road, Truro, MA"	42.0317874	-70.0939477	4/29/2000	obsr451527
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Hampshire	Hadley	42.34179	-72.58843	11/21/2000	obsr339145
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Barnstable	Truro	41.9934	-70.04977	5/1/2000	obsr339145
Lark Bunting	Calamospiza melanocorys	1	Massachusetts	Dukes	Edgartown	41.38902	-70.51337	9/2/2002	obsr171679
Western Tanager	Piranga ludoviciana	1	Massachusetts	Middlesex	Belmont	42.3959007	-71.1787033	2/28/1995	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Barnstable	Orleans	41.78981	-69.98976	2/7/1999	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Plymouth	Marshfield	42.0918	-70.70558	1/2/1999	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Middlesex	Belmont	42.3959007	-71.1787033	12/31/1994	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Middlesex	Belmont	42.3959007	-71.1787033	2/1/1995	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Barnstable	Truro	41.9934	-70.04977	5/22/1999	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Essex	Rockport	42.6557007	-70.6202927	1/7/1973	obsr39970
Western Tanager	Piranga ludoviciana	1	Massachusetts	Barnstable	South Wellfleet	41.91821	-69.99527	1/2/1999	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Barnstable	Orleans	41.78981	-69.98976	1/3/1999	obsr39970
Western Tanager	Piranga ludoviciana	1	Massachusetts	Barnstable	East Orleans	41.78511	-69.97026	1/1/1999	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Middlesex	Belmont	42.3959007	-71.1787033	1/31/1995	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Middlesex	Belmont	42.3959007	-71.1787033	3/1/1995	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Middlesex	Belmont	42.3959007	-71.1787033	1/1/1995	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Barnstable	"Twiss Road, E. Orleans, MA"	41.77272	-69.9586469	12/31/1998	obsr54366
Western Tanager	Piranga ludoviciana	1	Massachusetts	Essex	Cape Ann (please use more refined location)	42.657793	-70.6332529	1/5/1974	obsr52135
Western Tanager	Piranga ludoviciana	1	Massachusetts	Middlesex	Belmont	42.3959007	-71.1787033	3/18/1995	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Barnstable	South Wellfleet	41.91821	-69.99527	1/16/1999	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Middlesex	Belmont	42.3959007	-71.1787033	12/22/1994	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Barnstable	East Orleans	41.78511	-69.97026	12/31/1998	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Barnstable	East Orleans	41.78511	-69.97026	1/16/1999	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Barnstable	Orleans	41.78981	-69.98976	2/13/2000	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Barnstable	Orleans	41.78981	-69.98976	2/1/2000	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Barnstable	Orleans	41.78981	-69.98976	2/5/2000	obsr171679
Western Tanager	Piranga ludoviciana	1	Massachusetts	Essex	Gloucester	42.6158981	-70.6619873	12/2/2000	obsr339145
Western Tanager	Piranga ludoviciana	1	Massachusetts	Barnstable	Orleans	41.78981	-69.98976	2/9/2000	obsr44063
Western Tanager	Piranga ludoviciana	1	Massachusetts	Barnstable	Orleans	41.78981	-69.98976	2/13/2000	obsr171679
