common_name,scientific_name,observation_count,state,county,locality,latitude,longitude,observation_date,observer_id,geom
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Worcester,Petersham,42.48759,-72.18703,9/18/1995,obsr339145,0101000020E6100000BC57AD4CF80B52C0A6ED5F59693E4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Worcester,West Boylston,42.36679,-71.78562,3/1/1994,obsr339145,0101000020E610000058C51B9947F251C0FB3F87F9F22E4540
Tufted Duck,Aythya fuligula,1,Massachusetts,Worcester,Clinton,42.41679,-71.68281,3/25/1999,obsr339145,0101000020E61000006FD8B628B3EB51C061A6ED5F59354540
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Middlesex,Fresh Pond,42.383,-71.15,9/25/1990,obsr39970,0101000020E61000009A99999999C951C01B2FDD2406314540
Franklin's Gull,Leucophaeus pipixcan,1,Massachusetts,Hampshire,amherst dump,42.3566119,-72.5147854,9/17/1986,obsr208556,0101000020E6100000545D763EF22052C0A5EE6F75A52D4540
Mew Gull,Larus canus,1,Massachusetts,Suffolk,"Lewis Lake Park, Winthrop",42.3742711,-70.9754562,1/10/1991,obsr105224,0101000020E61000008C6BD7DF6DBE51C0422B8B1DE82F4540
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Nantucket,Low Beach,41.251274,-69.9756038,5/6/1993,obsr802347,0101000020E61000009DB6EB4A707E51C0E52A16BF29A04440
White Ibis,Eudocimus albus,1,Massachusetts,Barnstable,Bell's Neck Conservation Area,41.6840342,-70.1129007,6/16/1986,obsr137539,0101000020E6100000838CDBC3398751C03A2CC36E8ED74440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Worcester,"River Road, West Boylston",42.3829732,-71.8134856,12/10/1989,obsr426476,0101000020E610000016F1E72510F451C04B9F0C4405314540
White Ibis,Eudocimus albus,1,Massachusetts,Berkshire,Sheffield,42.11039,-73.35516,5/3/1973,obsr239811,0101000020E61000003B3602F1BA5652C019E76F42210E4540
LeConte's Sparrow,Ammospiza leconteii,1,Massachusetts,Plymouth,Middleboro,41.8932,-70.91119,3/20/1993,obsr171679,0101000020E61000004E9CDCEF50BA51C0C364AA6054F24440
Franklin's Gull,Leucophaeus pipixcan,1,Massachusetts,Essex,Salem,42.5195,-70.89669,1885-10-28,obsr56405,0101000020E61000009E29745E63B951C0D122DBF97E424540
Varied Thrush,Ixoreus naevius,1,Massachusetts,Hampden,Montgomery,42.2066724,-72.8037354,1/11/1981,obsr741153,0101000020E6100000CC689A66703352C0307EBF3D741A4540
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Plymouth,Middleboro,41.8932,-70.91119,12/28/1983,obsr56405,0101000020E61000004E9CDCEF50BA51C0C364AA6054F24440
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Franklin,Deerfield,42.5449678,-72.6066879,1/8/1989,obsr741153,0101000020E610000040587CF9D32652C0C12F3F81C1454540
Loggerhead Shrike,Lanius ludovicianus,1,Massachusetts,Barnstable,Monomoy NWR,41.5592382,-69.993639,8/26/1970,obsr124399,0101000020E6100000EE4108C8977F51C043D6091E95C74440
Tufted Duck,Aythya fuligula,1,Massachusetts,Bristol,Taunton,41.9001,-71.08979,3/1/1995,obsr339145,0101000020E610000080608E1EBFC551C097900F7A36F34440
Tufted Duck,Aythya fuligula,1,Massachusetts,Worcester,Clinton,42.41679,-71.68281,11/14/1999,obsr339145,0101000020E61000006FD8B628B3EB51C061A6ED5F59354540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Suffolk,Arnold Arboretum,42.3051491,-71.1226591,2/22/1972,obsr7435,0101000020E6100000A3C38DA5D9C751C0B1732E200F274540
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,Bourne,41.74121,-70.59888,1/31/1998,obsr339145,0101000020E61000009F8EC70C54A651C0EDBB22F8DFDE4440
Tufted Duck,Aythya fuligula,1,Massachusetts,Worcester,Westminster,42.54589,-71.91062,4/1/1999,obsr339145,0101000020E610000058C51B9947FA51C0529B38B9DF454540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Worcester,Milford,42.1398,-71.51621,9/17/1994,obsr339145,0101000020E610000090F7AA9509E151C08BFD65F7E4114540
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Essex,Salisbury: Dock Lane,42.8351188,-70.8372694,2/1/1997,obsr52135,0101000020E610000042BC64D295B551C02B233F2CE56A4540
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Plymouth,"Flats, White Flat",41.9791,-70.6643,7/18/1974,obsr129636,0101000020E6100000E6AE25E483AA51C0BEC1172653FD4440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Ocean Ave view of Boston,42.4895045,-70.8444357,6/3/1972,obsr290902,0101000020E6100000CBC4083C0BB651C0575F5D15A83E4540
Ruff,Calidris pugnax,1,Massachusetts,Suffolk,Belle Isle Marsh Reservation,42.3910639,-70.9930195,5/13/1999,obsr339145,0101000020E61000009432A9A18DBF51C0B792C2610E324540
Sooty Tern,Onychoprion fuscatus,1,Massachusetts,Hampshire,Middlefield,42.34839,-73.01515,9/9/1979,obsr239811,0101000020E610000034A2B437F84052C07120240B982C4540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Hampshire,"Mill Pond, Easthampton",42.2746415,-72.6567078,4/8/1998,obsr22491,0101000020E6100000CD012780072A52C0EC4FE27327234540
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Norfolk,Lost Pond Reservation,42.3147503,-71.1743474,11/18/1994,obsr105224,0101000020E61000002149FF8128CB51C0FE73E2BC49284540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Middlesex,Hammond Pond,42.3240318,-71.1702919,3/15/1997,obsr193047,0101000020E61000008451FF0FE6CA51C098EEBFDF79294540
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,stakeout Painted Bunting--Sandwich,41.7625252,-70.5016601,11/25/1992,obsr54366,0101000020E610000051CDF6321BA051C01C30FE6C9AE14440
Ruff,Calidris pugnax,1,Massachusetts,Essex,Joppa Flats Education Center (Mass Audubon),42.7994077,-70.8468658,5/5/1995,obsr105224,0101000020E610000075C69C0C33B651C0D6D5D3FD52664540
Gull-billed Tern,Gelochelidon nilotica,1,Massachusetts,Essex,Rough Meadows Wildlife Sanctuary (Mass Audubon),42.743986,-70.849726,5/29/1984,obsr131673,0101000020E6100000E62329E961B651C04757E9EE3A5F4540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Ocean Ave view of Boston,42.4895045,-70.8444357,5/28/1972,obsr290902,0101000020E6100000CBC4083C0BB651C0575F5D15A83E4540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Middlesex,Hammond Pond,42.3240318,-71.1702919,3/2/1997,obsr506749,0101000020E61000008451FF0FE6CA51C098EEBFDF79294540
LeConte's Sparrow,Ammospiza leconteii,1,Massachusetts,Dukes,West Tisbury,41.38121,-70.67447,10/17/1998,obsr339145,0101000020E6100000850838842AAB51C03F74417DCBB04440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Essex,Newburyport waterworks,42.835192,-70.9161258,2/17/1982,obsr131673,0101000020E610000066811BCEA1BA51C0BFF04A92E76A4540
Painted Bunting,Passerina ciris,1,Massachusetts,Essex,Salem,42.5195,-70.89669,5/15/1996,obsr339145,0101000020E61000009E29745E63B951C0D122DBF97E424540
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Bristol,"MA, Dartmouth, Barney's Joy",41.533736,-71.0030079,3/4/1994,obsr105224,0101000020E61000004C080C4831C051C05359147651C44440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Ocean Ave view of Boston,42.4895045,-70.8444357,5/31/1972,obsr290902,0101000020E6100000CBC4083C0BB651C0575F5D15A83E4540
Tufted Duck,Aythya fuligula,1,Massachusetts,Bristol,New Bedford,41.6362,-70.93418,12/28/1996,obsr339145,0101000020E6100000F224E99AC9BB51C08CDB68006FD14440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,MA: Essex Co.; Gloucester-Cape Ann area,42.5995982,-70.6506729,3/5/1967,obsr30312,0101000020E61000002F79F29FA4A951C0C8DE41A2BF4C4540
Varied Thrush,Ixoreus naevius,1,Massachusetts,Middlesex,Chelmsford,42.6002158,-71.3672064,2/19/1979,obsr88405,0101000020E610000071B8454F80D751C070C50FDFD34C4540
Varied Thrush,Ixoreus naevius,1,Massachusetts,Worcester,Oakham,42.35289,-72.04532,2/28/1998,obsr339145,0101000020E6100000B476DB85E60252C0F08AE07F2B2D4540
Varied Thrush,Ixoreus naevius,1,Massachusetts,Hampshire,"Granby, Feeder",42.2817963,-72.5314705,1/11/1988,obsr340174,0101000020E61000007B12D89C032252C02151B2E611244540
Gull-billed Tern,Gelochelidon nilotica,1,Massachusetts,Barnstable,Outermost Harbor,41.6649423,-69.9501657,9/18/1998,obsr137539,0101000020E6100000FBD1CB83CF7C51C00F1D4CD41CD54440
South Polar Skua,Stercorarius maccormicki,1,Massachusetts,Barnstable,Great South Channel - N Edge Georges Bank,41.5784706,-68.4338379,9/15/1979,obsr131673,0101000020E6100000FB100A00C41B51C048591A530BCA4440
Varied Thrush,Ixoreus naevius,1,Massachusetts,Hampshire,Westhampton,42.30289,-72.77454,3/14/1971,obsr39970,0101000020E6100000685C3810923152C089247A19C5264540
Tufted Duck,Aythya fuligula,1,Massachusetts,Worcester,Westminster,42.54589,-71.91062,3/30/1999,obsr339145,0101000020E610000058C51B9947FA51C0529B38B9DF454540
Tufted Duck,Aythya fuligula,1,Massachusetts,Bristol,New Bedford,41.6362,-70.93418,12/27/1996,obsr339145,0101000020E6100000F224E99AC9BB51C08CDB68006FD14440
Varied Thrush,Ixoreus naevius,1,Massachusetts,Franklin,Sunderland,42.4619666,-72.5619507,1/31/1986,obsr7870,0101000020E6100000B79D1100F72352C0126CB7B8213B4540
LeConte's Sparrow,Ammospiza leconteii,1,Massachusetts,Bristol,North Attleboro,41.9834,-71.3328,10/20/1994,obsr171679,0101000020E6100000F7065F984CD551C076711B0DE0FD4440
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Franklin,Deerfield,42.54449,-72.60563,1/3/1989,obsr7870,0101000020E61000007FDE54A4C22652C0E17F2BD9B1454540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Ocean Ave view of Boston,42.4895045,-70.8444357,6/1/1972,obsr290902,0101000020E6100000CBC4083C0BB651C0575F5D15A83E4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Essex,Groveland,42.7603912,-71.0314026,2/17/1996,obsr339145,0101000020E61000009A000D8002C251C04615B47F54614540
Curlew Sandpiper,Calidris ferruginea,1,Massachusetts,Norfolk,Squantum marshes,42.2941991,-71.0211182,5/7/1981,obsr39559,0101000020E61000006D9626005AC151C09E81EC50A8254540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Worcester,West Boylston,42.36679,-71.78562,3/12/1994,obsr339145,0101000020E610000058C51B9947F251C0FB3F87F9F22E4540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Worcester,Clinton,42.41679,-71.68281,5/19/1980,obsr216617,0101000020E61000006FD8B628B3EB51C061A6ED5F59354540
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,stakeout Painted Bunting--Sandwich,41.7625252,-70.5016601,11/25/1992,obsr137539,0101000020E610000051CDF6321BA051C01C30FE6C9AE14440
Say's Phoebe,Sayornis saya,1,Massachusetts,Worcester,Petersham,42.48759,-72.18703,10/20/1985,obsr216617,0101000020E6100000BC57AD4CF80B52C0A6ED5F59693E4540
Tufted Duck,Aythya fuligula,1,Massachusetts,Worcester,Clinton,42.41679,-71.68281,3/26/1999,obsr339145,0101000020E61000006FD8B628B3EB51C061A6ED5F59354540
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Barnstable,Harwich,41.68621,-70.07586,1/12/1975,obsr39970,0101000020E6100000C6C4E6E3DA8451C01618B2BAD5D74440
Black-backed Woodpecker,Picoides arcticus,1,Massachusetts,Essex,Campmeeting Road,42.6557989,-70.9279638,10/22/1984,obsr131673,0101000020E6100000CD3747C263BB51C05B20E637F1534540
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Middlesex,Fresh Pond,42.383,-71.15,9/29/1990,obsr39970,0101000020E61000009A99999999C951C01B2FDD2406314540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Middlesex,Hammond Pond,42.3240318,-71.1702919,3/2/1997,obsr334177,0101000020E61000008451FF0FE6CA51C098EEBFDF79294540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Middlesex,"Alewife Reservation, Cambridge",42.3974108,-71.1524391,12/8/1979,obsr131673,0101000020E61000006D48ED8FC1C951C0E2896A5BDE324540
Barnacle Goose,Branta leucopsis,1,Massachusetts,Bristol,Dartmoor Farm WMA,41.5573114,-71.0283279,2/6/1994,obsr232190,0101000020E61000001E04D31FD0C151C01058DEFA55C74440
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Middlesex,Hopkinton,42.2286987,-71.5226135,12/31/1994,obsr339145,0101000020E6100000AEBCE47F72E151C0A191BEFF451D4540
Black-backed Woodpecker,Picoides arcticus,1,Massachusetts,Worcester,Upton,42.1745,-71.60231,1/1/1991,obsr28446,0101000020E610000071033E3F8CE651C07593180456164540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Worcester,Petersham,42.48759,-72.18703,9/16/1995,obsr216617,0101000020E6100000BC57AD4CF80B52C0A6ED5F59693E4540
Mew Gull,Larus canus,1,Massachusetts,Hampshire,UMass Sewage Treatment Plant,42.3864934,-72.5379903,3/4/1992,obsr22491,0101000020E61000002D04DE6E6E2252C0578FA09D78314540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Middlesex,Hammond Pond,42.3240318,-71.1702919,2/28/1997,obsr138346,0101000020E61000008451FF0FE6CA51C098EEBFDF79294540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Plymouth,Scituate,42.1950785,-70.7274055,3/22/1986,obsr741153,0101000020E61000008E5BCCCF8DAE51C08DD31055F8184540
Great Skua,Stercorarius skua,1,Massachusetts,Barnstable,"MA, Cashes Ledge",42.6945487,-69.0545654,9/8/1991,obsr105224,0101000020E6100000901FE0FF7D4351C05AFDC7F8E6584540
Loggerhead Shrike,Lanius ludovicianus,1,Massachusetts,Worcester,Bolton,42.43339,-71.60781,4/6/1992,obsr216617,0101000020E6100000A20BEA5BE6E651C0EC34D25279374540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Essex,Ipswich: Pineswamp Rd.,42.6759656,-70.8642883,10/13/1975,obsr52135,0101000020E610000030B4DF7F50B751C04A9C700A86564540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Franklin,Montague,42.53569,-72.53513,2/28/1993,obsr39970,0101000020E6100000F146E6913F2252C0AA656B7D91444540
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,Mattapoisett,41.6584,-70.81618,11/4/1998,obsr339145,0101000020E61000008EE9094B3CB451C0DCD7817346D44440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Worcester,West Boylston,42.36679,-71.78562,1/31/1994,obsr339145,0101000020E610000058C51B9947F251C0FB3F87F9F22E4540
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,"Shawme Pond, Sandwich",41.7557242,-70.5004858,2/15/1989,obsr137539,0101000020E610000032C797F507A051C0DCE51192BBE04440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Worcester,first of year from 25 Watson St,42.2574395,-71.9500624,1/4/1960,obsr88527,0101000020E6100000314A86D2CDFC51C06B990CC7F3204540
Ruff,Calidris pugnax,1,Massachusetts,Essex,Newburyport/ Plum Island Area,42.8130329,-70.8693695,7/10/1999,obsr91307,0101000020E6100000F4A8F8BFA3B751C039094A7611684540
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,Mattapoisett,41.6584,-70.81618,11/1/1998,obsr339145,0101000020E61000008EE9094B3CB451C0DCD7817346D44440
Varied Thrush,Ixoreus naevius,1,Massachusetts,Franklin,Sunderland,42.46679,-72.57873,2/7/1986,obsr44063,0101000020E6100000B3CD8DE9092552C0C80C54C6BF3B4540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Middlesex,"Alewife Reservation, Cambridge",42.3974108,-71.1524391,12/3/1979,obsr39970,0101000020E61000006D48ED8FC1C951C0E2896A5BDE324540
Tufted Duck,Aythya fuligula,1,Massachusetts,Bristol,Taunton,41.9001,-71.08979,2/28/1995,obsr339145,0101000020E610000080608E1EBFC551C097900F7A36F34440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Worcester,"River Road, West Boylston",42.3829732,-71.8134856,11/29/1989,obsr105224,0101000020E610000016F1E72510F451C04B9F0C4405314540
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,Nye Pond,41.7274707,-70.4324155,2/15/1989,obsr137539,0101000020E610000025B20FB2AC9B51C02CA688C21DDD4440
Ruff,Calidris pugnax,1,Massachusetts,Worcester,Bolton,42.43339,-71.60781,5/2/1982,obsr216617,0101000020E6100000A20BEA5BE6E651C0EC34D25279374540
Loggerhead Shrike,Lanius ludovicianus,1,Massachusetts,Barnstable,Monomoy Island,41.5517556,-70.0076294,9/2/1971,obsr7435,0101000020E61000003DDF05007D8051C043B170ED9FC64440
American White Pelican,Pelecanus erythrorhynchos,2,Massachusetts,Barnstable,"Bump's River, Centerville, MA",41.6403269,-70.3638589,11/6/1993,obsr137539,0101000020E6100000F2F6D676499751C0E11F5B3BF6D14440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Ocean Ave view of Boston,42.4895045,-70.8444357,6/2/1972,obsr290902,0101000020E6100000CBC4083C0BB651C0575F5D15A83E4540
Varied Thrush,Ixoreus naevius,1,Massachusetts,Franklin,New Salem,42.5016604,-72.3360443,1/8/1984,obsr7870,0101000020E610000076A0F3BF811552C061D9716836404540
Mew Gull,Larus canus,1,Massachusetts,Nantucket,Low Beach,41.2489671,-69.9714088,1/1/2014,obsr140376,0101000020E6100000FCC2D08F2B7E51C0D6236827DE9F4440
Boreal Chickadee,Poecile hudsonicus,3,Massachusetts,Worcester,Quabbin,42.3667,-72.2833,11/20/1977,obsr7870,0101000020E61000003CBD5296211252C0BBB88D06F02E4540
Varied Thrush,Ixoreus naevius,1,Massachusetts,Worcester,Oakham,42.35289,-72.04532,3/22/1998,obsr339145,0101000020E6100000B476DB85E60252C0F08AE07F2B2D4540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Middlesex,Hammond Pond,42.3240318,-71.1702919,3/15/1997,obsr772799,0101000020E61000008451FF0FE6CA51C098EEBFDF79294540
Black-backed Woodpecker,Picoides arcticus,1,Massachusetts,Worcester,Upton,42.1745,-71.60231,12/1/1990,obsr216617,0101000020E610000071033E3F8CE651C07593180456164540
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Bristol,"MA, Dartmouth, Barney's Joy",41.533736,-71.0030079,3/12/1994,obsr105224,0101000020E61000004C080C4831C051C05359147651C44440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Essex,common pastures,42.8064844,-70.8900547,5/27/1972,obsr39970,0101000020E6100000AB09FDA7F6B851C0FA5D7DE13A674540
Tundra Swan,Cygnus columbianus,2,Massachusetts,Norfolk,Great Blue Hill,42.2165043,-71.1051464,11/22/1984,obsr44063,0101000020E6100000B252F7B7BAC651C0C0F8B369B61B4540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Worcester,West Boylston,42.36679,-71.78562,1/1/1994,obsr339145,0101000020E610000058C51B9947F251C0FB3F87F9F22E4540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Hampshire,East Meadows,42.3080381,-72.615509,3/26/1991,obsr22491,0101000020E61000003259DC7F642752C003B6DECA6D274540
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Middlesex,Hopkinton,42.2286987,-71.5226135,4/30/1995,obsr339145,0101000020E6100000AEBCE47F72E151C0A191BEFF451D4540
Loggerhead Shrike,Lanius ludovicianus,1,Massachusetts,Barnstable,"Sandy Neck Beach parking lot, Barnstable MA",41.7389768,-70.3811216,1/5/1992,obsr137539,0101000020E610000026F3D94B649851C05A40B2CA96DE4440
Mew Gull,Larus canus,2,Massachusetts,Suffolk,Winthrop,42.3795972,-70.9807777,2/15/1991,obsr52135,0101000020E61000005A89D40FC5BE51C09BD31BA496304540
Painted Bunting,Passerina ciris,1,Massachusetts,Plymouth,Mattapoisett,41.6584,-70.81618,10/27/1998,obsr339145,0101000020E61000008EE9094B3CB451C0DCD7817346D44440
Tundra Swan,Cygnus columbianus,16,Massachusetts,Worcester,Brookfield,42.21399,-72.10232,11/12/1998,obsr339145,0101000020E6100000836E2F698C0652C0E5D53906641B4540
Black-backed Woodpecker,Picoides arcticus,1,Massachusetts,Middlesex,Concord-Old Bedford Rd,42.4602253,-71.3231134,1/8/1972,obsr39970,0101000020E61000008F79D3E3ADD451C05925A2A9E83A4540
Tufted Duck,Aythya fuligula,1,Massachusetts,Worcester,Wachusett Reservoir,42.3636176,-71.7606354,1/1/1997,obsr141921,0101000020E610000083CB1940AEF051C0002082058B2E4540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Essex,Rowley: end of Railroad Ave. and former sand pit,42.7254357,-70.8588896,5/18/1980,obsr52135,0101000020E6100000F8B7150CF8B651C0E96CB713DB5C4540
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Franklin,Deerfield,42.5445124,-72.6056921,2/5/1989,obsr272602,0101000020E6100000843CCCA8C32652C01C221395B2454540
Ruff,Calidris pugnax,1,Massachusetts,Worcester,Bolton,42.43339,-71.60781,4/19/1971,obsr216617,0101000020E6100000A20BEA5BE6E651C0EC34D25279374540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Worcester,Petersham,42.48759,-72.18703,9/16/1995,obsr339145,0101000020E6100000BC57AD4CF80B52C0A6ED5F59693E4540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Franklin,Gill,42.64039,-72.49953,1/21/1995,obsr39970,0101000020E6100000BC57AD4CF81F52C0BC57AD4CF8514540
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Essex,Salem Woods,42.5040599,-70.908637,11/17/1977,obsr949485,0101000020E6100000E0BBCD1B27BA51C0CEDCE80885404540
Tundra Swan,Cygnus columbianus,1,Massachusetts,Essex,Norman's Pond,42.663156,-70.8298677,12/3/1983,obsr52135,0101000020E61000006EE0698D1CB551C0B612BA4BE2544540
Tufted Duck,Aythya fuligula,1,Massachusetts,Essex,"Suntaug Lake, Peabody/Lynnfield",42.5227238,-71.0028362,4/5/1998,obsr52135,0101000020E6100000AD8FE2772EC051C0A1EB0C9DE8424540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Worcester,West Boylston,42.36679,-71.78562,4/2/1994,obsr339145,0101000020E610000058C51B9947F251C0FB3F87F9F22E4540
Say's Phoebe,Sayornis saya,1,Massachusetts,Plymouth,North Scituate,42.219,-70.78559,9/20/1997,obsr339145,0101000020E61000002384471B47B251C079E92631081C4540
Scissor-tailed Flycatcher,Tyrannus forficatus,1,Massachusetts,Franklin,Millers Falls,42.58199,-72.49263,5/31/1999,obsr339145,0101000020E6100000D3C1FA3F871F52C0AD4CF8A57E4A4540
Varied Thrush,Ixoreus naevius,1,Massachusetts,Essex,Boxford Yard 1,42.690732,-71.0094452,2/1/1994,obsr149856,0101000020E6100000AB460AC09AC051C07C26FBE769584540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Middlesex,"Alewife Reservation, Cambridge",42.3974108,-71.1524391,12/8/1979,obsr292223,0101000020E61000006D48ED8FC1C951C0E2896A5BDE324540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Essex,Magnolia,42.5745739,-70.7122993,12/29/1982,obsr139228,0101000020E6100000AD9DCD4F96AD51C04DD136A38B494540
Rufous Hummingbird,Selasphorus rufus,1,Massachusetts,Bristol,Mass Hummer spot,41.6482819,-70.8871724,11/20/1994,obsr747531,0101000020E61000007CFABE6EC7B851C05C8BBBE6FAD24440
Painted Bunting,Passerina ciris,1,Massachusetts,Barnstable,stakeout Painted Bunting--Sandwich,41.7625252,-70.5016601,11/28/1992,obsr54366,0101000020E610000051CDF6321BA051C01C30FE6C9AE14440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Franklin,"Leverett Pond, Leverett",42.4509678,-72.5026819,10/12/1984,obsr7870,0101000020E6100000A232B4F02B2052C048461850B9394540
Northern Wheatear,Oenanthe oenanthe,1,Massachusetts,Worcester,Milford,42.1398,-71.51621,9/18/1994,obsr339145,0101000020E610000090F7AA9509E151C08BFD65F7E4114540
Tufted Duck,Aythya fuligula,1,Massachusetts,Plymouth,White Island Pond,41.8073694,-70.6142271,4/19/1992,obsr232190,0101000020E610000048B42E7F4FA751C0446568E157E74440
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Worcester,Bolton,42.43339,-71.60781,10/12/1985,obsr216617,0101000020E6100000A20BEA5BE6E651C0EC34D25279374540
Painted Bunting,Passerina ciris,1,Massachusetts,Essex,Salem,42.5195,-70.89669,5/14/1996,obsr339145,0101000020E61000009E29745E63B951C0D122DBF97E424540
White Ibis,Eudocimus albus,1,Massachusetts,Nantucket,Bartlett's Farm,41.2610092,-70.1289886,2/18/1965,obsr802347,0101000020E6100000A3A36659418851C041FADCBF68A14440
Tufted Duck,Aythya fuligula,1,Massachusetts,Barnstable,Plymouth CBC - Sagamore area,41.7948643,-70.5270767,12/29/1997,obsr44063,0101000020E6100000F33EE99FBBA151C004A1061DBEE54440
Purple Gallinule,Porphyrio martinica,1,Massachusetts,Middlesex,Fresh Pond,42.383,-71.15,10/14/1990,obsr39970,0101000020E61000009A99999999C951C01B2FDD2406314540
Franklin's Gull,Leucophaeus pipixcan,1,Massachusetts,Barnstable,Marstons Mills Airport,41.6882326,-70.4015064,4/27/1993,obsr54366,0101000020E61000009F48E647B29951C041857E0118D84440
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Essex,Norman's Pond,42.663156,-70.8298677,11/22/1975,obsr52135,0101000020E61000006EE0698D1CB551C0B612BA4BE2544540
Ruff,Calidris pugnax,1,Massachusetts,Hampshire,UMass Stadium Marsh,42.3763635,-72.5401497,8/20/1977,obsr284083,0101000020E61000006E1C0CD0912252C03CF4DDAD2C304540
Varied Thrush,Ixoreus naevius,1,Massachusetts,Middlesex,Holliston,42.2001,-71.4245,1/9/1994,obsr339145,0101000020E6100000BA490C022BDB51C0FDF675E09C194540
Tufted Duck,Aythya fuligula,1,Massachusetts,Worcester,West Boylston,42.36679,-71.78562,1/27/1995,obsr339145,0101000020E610000058C51B9947F251C0FB3F87F9F22E4540
American White Pelican,Pelecanus erythrorhynchos,3,Massachusetts,Barnstable,"Bump's River, Centerville, MA",41.6403269,-70.3638589,10/14/1996,obsr54366,0101000020E6100000F2F6D676499751C0E11F5B3BF6D14440
Tufted Duck,Aythya fuligula,1,Massachusetts,Worcester,West Boylston,42.36679,-71.78562,2/1/1995,obsr339145,0101000020E610000058C51B9947F251C0FB3F87F9F22E4540
Varied Thrush,Ixoreus naevius,1,Massachusetts,Hampshire,"Farm house nr Depot Rd, Williamsburg MA",42.4035271,-72.7117038,1/3/1982,obsr288584,0101000020E6100000175C188E8C2D52C05DC6A8C6A6334540
Boreal Chickadee,Poecile hudsonicus,1,Massachusetts,Essex,Argilla Road bird feeder,42.6660697,-70.8104896,2/12/1966,obsr290902,0101000020E6100000E16FC50FDFB351C0A32D9DC541554540
