common_name,scientific_name,observation_count,state,county,locality,latitude,longitude,observation_date,observer_id,geom
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Plymouth,"BHI--World's End, Hingham (TTOR)",42.2713013,-70.8806992,11/30/1993,obsr339145,0101000020E610000041672D605DB851C05F6E4100BA224540
Ivory Gull,Pagophila eburnea,1,Massachusetts,Essex,Salisbury Beach State Reservation,42.8268013,-70.8180008,1/11/1976,obsr39368,0101000020E6100000840607205AB451C028E5FF9FD4694540
White-winged Dove,Zenaida asiatica,1,Massachusetts,Plymouth,Daniel Webster Wildlife Sanctuary (Mass Audubon),42.0881122,-70.6772727,7/16/1999,obsr339145,0101000020E6100000503E986F58AB51C076B0B442470B4540
Black-throated Gray Warbler,Setophaga nigrescens,1,Massachusetts,Dukes,Vineyard Haven,41.45431,-70.60367,12/31/1996,obsr171679,0101000020E6100000E2E47E87A2A651C0751F80D426BA4440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Eastern Point--General Area,42.5841153,-70.6568931,10/27/1996,obsr52135,0101000020E6100000F55D5B890AAA51C0EF4B474AC44A4540
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Plymouth,"BHI--World's End, Hingham (TTOR)",42.2713013,-70.8806992,11/26/1993,obsr7894,0101000020E610000041672D605DB851C05F6E4100BA224540
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Dukes,Chilmark,41.34321,-70.74477,10/4/1998,obsr171679,0101000020E6100000AF42CA4FAAAF51C080D4264EEEAB4440
Ivory Gull,Pagophila eburnea,1,Massachusetts,Essex,Salisbury Beach State Reservation,42.8268013,-70.8180008,1/10/1976,obsr603094,0101000020E6100000840607205AB451C028E5FF9FD4694540
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Barnstable,West Barnstable,41.70571,-70.37447,3/1/1997,obsr339145,0101000020E610000052D50451F79751C0E73A8DB454DA4440
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,8/9/1998,obsr131673,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
Northern Lapwing,Vanellus vanellus,1,Massachusetts,Dukes,Chilmark,41.34321,-70.74477,12/26/1996,obsr339145,0101000020E6100000AF42CA4FAAAF51C080D4264EEEAB4440
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Plymouth,Marshfield,42.0918,-70.70558,6/20/1987,obsr56405,0101000020E61000008C2D043928AD51C0EBE2361AC00B4540
Bar-tailed Godwit,Limosa lapponica,2,Massachusetts,Barnstable,Monomoy NWR--North Monomoy Island,41.6341667,-69.9744444,8/8/1992,obsr131673,0101000020E61000004D710B4C5D7E51C02B5BDA5F2CD14440
Bar-tailed Godwit,Limosa lapponica,2,Massachusetts,Barnstable,Monomoy NWR--North Monomoy Island,41.6341667,-69.9744444,8/8/1992,obsr131673,0101000020E61000004D710B4C5D7E51C02B5BDA5F2CD14440
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,11/13/1998,obsr149856,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,8/12/1998,obsr7894,0101000020E6100000624E2BE0F9B251C024C7E75FDC5E4540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Barnstable,Dennis Pines Golf Course,41.7328628,-70.1540694,2/14/1999,obsr141555,0101000020E61000001E94E645DC8951C03D3ABF72CEDD4440
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Plymouth,"Nelson Field, Plymouth",41.9676273,-70.6720448,1/10/1998,obsr411613,0101000020E6100000995C31C802AB51C0BF1B1C36DBFB4440
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,8/8/1998,obsr149856,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Middlesex,Concord,42.4675385,-71.3448715,5/2/1990,obsr52135,0101000020E6100000A374E95F12D651C07A8F334DD83B4540
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Barnstable,"Mill Pond, Barnstable",41.7099896,-70.3866148,12/29/1996,obsr54366,0101000020E61000009389004CBE9851C0044070F0E0DA4440
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,10/1/1997,obsr339145,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
White Ibis,Eudocimus albus,1,Massachusetts,Plymouth,Cumberland Farms,41.945,-70.879,3/26/1989,obsr965477,0101000020E6100000C74B378941B851C0295C8FC2F5F84440
Ivory Gull,Pagophila eburnea,1,Massachusetts,Essex,Salisbury Beach State Reservation,42.8268013,-70.8180008,1/1/1976,obsr278277,0101000020E6100000840607205AB451C028E5FF9FD4694540
Tufted Duck,Aythya fuligula,1,Massachusetts,Essex,Newburyport,42.8125916,-70.8772964,1/24/1954,obsr171679,0101000020E610000082B9CC9F25B851C08D80650003684540
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,11/15/1998,obsr131082,0101000020E6100000388600E058B351C0B2B15C80C7614540
Green-tailed Towhee,Pipilo chlorurus,1,Massachusetts,Essex,Marblehead,42.5001,-70.85779,4/1/1995,obsr339145,0101000020E61000007E350708E6B651C0645DDC4603404540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,8/24/1998,obsr52135,0101000020E6100000388600E058B351C0B2B15C80C7614540
Mountain Bluebird,Sialia currucoides,1,Massachusetts,Barnstable,Marconi Station Site,41.9140224,-69.9714196,2/22/1995,obsr236938,0101000020E6100000612C1DBD2B7E51C0DDE79DAFFEF44440
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,10/15/1997,obsr171679,0101000020E6100000388600E058B351C0B2B15C80C7614540
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Plymouth,Plymouth,41.9584007,-70.6672821,2/1/1998,obsr339145,0101000020E6100000322DFBBFB4AA51C0547BC7DFACFA4440
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,8/22/1998,obsr52135,0101000020E6100000388600E058B351C0B2B15C80C7614540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Middlesex,Arlington,42.4154,-71.1564,11/7/1993,obsr171679,0101000020E61000000B46257502CA51C01361C3D32B354540
LeConte's Sparrow,Ammospiza leconteii,1,Massachusetts,Essex,Spencer Peirce Little Farm,42.7951645,-70.8506155,2/11/1989,obsr127421,0101000020E6100000207EFE7B70B651C0583849F3C7654540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Barnstable,"Nauset Beach, Orleans",41.7888489,-69.9355316,1/14/1995,obsr232190,0101000020E6100000F997EEBFDF7B51C0277E3100F9E44440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Plymouth,Wareham,41.7625999,-70.7216797,12/17/1994,obsr339145,0101000020E6100000F96B0D0030AE51C068379FDF9CE14440
LeConte's Sparrow,Ammospiza leconteii,1,Massachusetts,Essex,Spencer Peirce Little Farm,42.7951645,-70.8506155,2/12/1989,obsr237060,0101000020E6100000207EFE7B70B651C0583849F3C7654540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,8/16/1998,obsr325709,0101000020E6100000388600E058B351C0B2B15C80C7614540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,8/9/1998,obsr747531,0101000020E6100000388600E058B351C0B2B15C80C7614540
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Plymouth,Plymouth Harbor,41.9621908,-70.6654988,1/10/1998,obsr164417,0101000020E6100000BE61478897AA51C08C41711129FB4440
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,11/18/1998,obsr171679,0101000020E6100000388600E058B351C0B2B15C80C7614540
Ivory Gull,Pagophila eburnea,1,Massachusetts,Essex,Salisbury Beach State Reservation,42.8268013,-70.8180008,12/31/1975,obsr131563,0101000020E6100000840607205AB451C028E5FF9FD4694540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Niles Beach,42.5965348,-70.6554949,2/6/1997,obsr99544,0101000020E6100000778CE1A0F3A951C0847698405B4C4540
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Plymouth,"Stephen's Field, Plymouth",41.953439,-70.65484,1/4/1998,obsr130978,0101000020E6100000350708E6E8A951C090DD054A0AFA4440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Barnstable,Dennis,41.73541,-70.19386,1/27/1999,obsr131082,0101000020E61000002A00C633688C51C0609335EA21DE4440
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,8/16/1998,obsr149856,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Eastern Point Wildlife Sanctuary (Mass Audubon),42.5804026,-70.664616,11/11/1996,obsr138346,0101000020E61000007E198C1189AA51C0B6C1E4A14A4A4540
Mountain Bluebird,Sialia currucoides,3,Massachusetts,Barnstable,Wellfleet,41.93761,-70.03277,1/28/1995,obsr39970,0101000020E61000008E9257E7188251C08733BF9A03F84440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Niles Pond & Brace Cove,42.59031,-70.6522179,11/23/1996,obsr306774,0101000020E6100000699725F0BDA951C03A4030478F4B4540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,8/15/1998,obsr347747,0101000020E6100000624E2BE0F9B251C024C7E75FDC5E4540
Green-tailed Towhee,Pipilo chlorurus,1,Massachusetts,Essex,Marblehead Neck Wildlife Sanctuary (Mass Audubon),42.4930171,-70.8401871,4/1/1995,obsr290902,0101000020E610000059411DA0C5B551C0346F302F1B3F4540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,8/16/1998,obsr330251,0101000020E6100000624E2BE0F9B251C024C7E75FDC5E4540
Lark Bunting,Calamospiza melanocorys,1,Massachusetts,Norfolk,Weymouth,42.2209,-70.93979,10/6/1999,obsr171679,0101000020E6100000E7C6F48425BC51C0DCD78173461C4540
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,8/31/1997,obsr339145,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
Ivory Gull,Pagophila eburnea,1,Massachusetts,Essex,Newburyport & Plum Island,42.7961671,-70.8408051,1/7/1976,obsr23645,0101000020E6100000D7B331C0CFB551C05953B4CDE8654540
Lark Bunting,Calamospiza melanocorys,1,Massachusetts,Norfolk,Weymouth,42.2209,-70.93979,9/5/1999,obsr171679,0101000020E6100000E7C6F48425BC51C0DCD78173461C4540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Barnstable,Dennis,41.73541,-70.19386,1/31/1999,obsr339145,0101000020E61000002A00C633688C51C0609335EA21DE4440
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,8/22/1998,obsr52877,0101000020E6100000624E2BE0F9B251C024C7E75FDC5E4540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,8/23/1998,obsr99398,0101000020E6100000388600E058B351C0B2B15C80C7614540
Ivory Gull,Pagophila eburnea,1,Massachusetts,Essex,Salisbury,42.84179,-70.8606,1/1/1976,obsr39970,0101000020E610000002BC051214B751C0C80C54C6BF6B4540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,9/13/1998,obsr339145,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
White-winged Dove,Zenaida asiatica,1,Massachusetts,Plymouth,Daniel Webster Wildlife Sanctuary (Mass Audubon),42.0881122,-70.6772727,7/16/1999,obsr356118,0101000020E6100000503E986F58AB51C076B0B442470B4540
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,11/11/1998,obsr171679,0101000020E6100000388600E058B351C0B2B15C80C7614540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Niles Beach,42.5976396,-70.6550503,11/20/1996,obsr295862,0101000020E61000000AEF1758ECA951C0B36554747F4C4540
Tufted Duck,Aythya fuligula,1,Massachusetts,Worcester,Sterling,42.43759,-71.76062,10/9/1996,obsr339145,0101000020E6100000BF2B82FFADF051C04087F9F202384540
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Barnstable,Monomoy NWR,41.5913346,-69.9880211,8/7/1992,obsr105224,0101000020E61000008210DABC3B7F51C023FF27DAB0CB4440
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Barnstable,Monomoy NWR,41.5913346,-69.9880211,8/7/1992,obsr105224,0101000020E61000008210DABC3B7F51C023FF27DAB0CB4440
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,8/21/1998,obsr149856,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,8/15/1998,obsr326286,0101000020E6100000388600E058B351C0B2B15C80C7614540
Ivory Gull,Pagophila eburnea,1,Massachusetts,Essex,Newburyport Harbor,42.8116989,-70.839798,12/26/1975,obsr131673,0101000020E6100000C24F1C40BFB551C07FD9E2BFE5674540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,8/25/1998,obsr261841,0101000020E6100000624E2BE0F9B251C024C7E75FDC5E4540
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,8/24/1997,obsr52135,0101000020E6100000388600E058B351C0B2B15C80C7614540
Mew Gull,Larus canus,1,Massachusetts,Suffolk,Winthrop Beach and Five Sisters,42.3747938,-70.9681878,1/16/1999,obsr339145,0101000020E6100000B758F6C9F6BD51C02DDF443EF92F4540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Barnstable,Dennis,41.73541,-70.19386,1/23/1999,obsr99544,0101000020E61000002A00C633688C51C0609335EA21DE4440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Plymouth,"BHI--World's End, Hingham (TTOR)",42.2713013,-70.8806992,11/24/1993,obsr747531,0101000020E610000041672D605DB851C05F6E4100BA224540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Gloucester,42.6158981,-70.6619873,12/23/1995,obsr339145,0101000020E610000083F7FAFF5DAA51C09395BABFD54E4540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Gloucester,42.6158981,-70.6619873,11/30/1996,obsr339145,0101000020E610000083F7FAFF5DAA51C09395BABFD54E4540
Ash-throated Flycatcher,Myiarchus cinerascens,1,Massachusetts,Middlesex,"Arlington, MA",42.4159518,-71.1564658,11/13/1993,obsr747531,0101000020E6100000527C218903CA51C02EDB98E83D354540
Tufted Duck,Aythya fuligula,1,Massachusetts,Worcester,Sterling,42.43759,-71.76062,11/3/1996,obsr339145,0101000020E6100000BF2B82FFADF051C04087F9F202384540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,8/16/1998,obsr216398,0101000020E6100000624E2BE0F9B251C024C7E75FDC5E4540
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Plymouth,"Nelson Field, Plymouth",41.9676273,-70.6720448,1/10/1998,obsr131634,0101000020E6100000995C31C802AB51C0BF1B1C36DBFB4440
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Barnstable,Falmouth Town Hall,41.5512751,-70.6186467,12/8/1991,obsr426476,0101000020E6100000D01154E897A751C0B0CCB62E90C64440
Green-tailed Towhee,Pipilo chlorurus,1,Massachusetts,Essex,SPA: South Peabody Area: contiguous N. Lynn-S. Peabody-SW Salem,42.5066859,-70.9449863,11/3/1979,obsr131673,0101000020E6100000C16AD1A77ABC51C013EC6415DB404540
Gull-billed Tern,Gelochelidon nilotica,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,5/11/1997,obsr171679,0101000020E6100000388600E058B351C0B2B15C80C7614540
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Barnstable,Monomoy NWR--North Monomoy Island,41.6341667,-69.9744444,6/3/1992,obsr171679,0101000020E61000004D710B4C5D7E51C02B5BDA5F2CD14440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Barnstable,East Orleans,41.78511,-69.97026,1/14/1995,obsr339145,0101000020E61000007C2766BD187E51C09CE1067C7EE44440
Mountain Bluebird,Sialia currucoides,3,Massachusetts,Barnstable,Marconi Station--Headquarters/Visitor's Center,41.9048863,-69.9785522,1/27/1995,obsr159915,0101000020E6100000721B6899A07E51C09A8C7450D3F34440
Say's Phoebe,Sayornis saya,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,5/22/1996,obsr339145,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Gloucester,42.6158981,-70.6619873,12/23/1995,obsr171679,0101000020E610000083F7FAFF5DAA51C09395BABFD54E4540
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Plymouth,Downtown Plymouth,41.9545115,-70.6625175,1/18/1998,obsr23645,0101000020E6100000C6E1CCAF66AA51C0F513CE6E2DFA4440
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Barnstable,Siders Pond,41.5492505,-70.6214905,12/2/1991,obsr139783,0101000020E610000094111780C6A751C0E46723D74DC64440
Ivory Gull,Pagophila eburnea,1,Massachusetts,Essex,Newburyport Harbor,42.8116989,-70.839798,12/27/1975,obsr839767,0101000020E6100000C24F1C40BFB551C07FD9E2BFE5674540
White Ibis,Eudocimus albus,1,Massachusetts,Plymouth,Cumberland Farms,41.945,-70.879,3/28/1989,obsr105224,0101000020E6100000C74B378941B851C0295C8FC2F5F84440
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Barnstable,Dennis--Dennis Pines Golf Course,41.7310987,-70.1535416,2/13/1999,obsr17450,0101000020E6100000D5A425A0D38951C0F55267A494DD4440
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,8/8/1998,obsr131082,0101000020E6100000388600E058B351C0B2B15C80C7614540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Gloucester,42.6158981,-70.6619873,11/1/1996,obsr339145,0101000020E610000083F7FAFF5DAA51C09395BABFD54E4540
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Essex,Newburyport-Plum Island,42.7848189,-70.8130646,9/16/1997,obsr131673,0101000020E610000043A21A4009B451C02F641AF274644540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,9/6/1998,obsr52135,0101000020E6100000388600E058B351C0B2B15C80C7614540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,8/22/1998,obsr20296,0101000020E6100000624E2BE0F9B251C024C7E75FDC5E4540
Mountain Bluebird,Sialia currucoides,3,Massachusetts,Barnstable,South Wellfleet,41.91821,-69.99527,3/14/1995,obsr339145,0101000020E6100000282CF180B27F51C01A6EC0E787F54440
Green-tailed Towhee,Pipilo chlorurus,1,Massachusetts,Essex,"Flint Street, Marblehead.",42.4916026,-70.8430667,4/1/1995,obsr28446,0101000020E61000002F3608CEF4B551C075D080D5EC3E4540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Barnstable,Chatham Fish Pier,41.6881012,-69.9509235,9/27/1980,obsr36330,0101000020E6100000DD5F3DEEDB7C51C04F2B3BB313D84440
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,8/15/1998,obsr149856,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Bristol,South Dartmouth,41.5918,-70.94118,7/28/1996,obsr171679,0101000020E61000008EE9094B3CBC51C0EBE2361AC0CB4440
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Bristol,Allens Pond WS--Allens Neck (Mass Audubon),41.51852,-71.00557,8/29/1996,obsr339145,0101000020E6100000AEF545425BC051C0352905DD5EC24440
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Plymouth,Plymouth,41.9584007,-70.6672821,1/31/1998,obsr339145,0101000020E6100000322DFBBFB4AA51C0547BC7DFACFA4440
Rufous Hummingbird,Selasphorus rufus,1,Massachusetts,Middlesex,Pepperell,42.66589,-71.58841,9/26/1998,obsr339145,0101000020E6100000EBA86A82A8E551C0E15D2EE23B554540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,9/4/1998,obsr162991,0101000020E6100000624E2BE0F9B251C024C7E75FDC5E4540
Mississippi Kite,Ictinia mississippiensis,1,Massachusetts,Barnstable,Provincetown,42.0584,-70.17867,5/31/1998,obsr339145,0101000020E6100000AFB14B546F8B51C00F0BB5A679074540
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Plymouth,"Nelson Field, Plymouth",41.9676273,-70.6720448,12/31/1997,obsr53549,0101000020E6100000995C31C802AB51C0BF1B1C36DBFB4440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Gloucester,42.6158981,-70.6619873,10/16/1996,obsr339145,0101000020E610000083F7FAFF5DAA51C09395BABFD54E4540
Green-tailed Towhee,Pipilo chlorurus,1,Massachusetts,Essex,Marblehead,42.5001,-70.85779,4/28/1995,obsr339145,0101000020E61000007E350708E6B651C0645DDC4603404540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Barnstable,East Orleans,41.78511,-69.97026,1/31/1995,obsr339145,0101000020E61000007C2766BD187E51C09CE1067C7EE44440
Mississippi Kite,Ictinia mississippiensis,1,Massachusetts,Barnstable,Orleans,41.78981,-69.98976,6/3/1997,obsr171679,0101000020E6100000E5B8533A587F51C0E2067C7E18E54440
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Plymouth,"Nelson Field, Plymouth",41.9676273,-70.6720448,1/2/1998,obsr104695,0101000020E6100000995C31C802AB51C0BF1B1C36DBFB4440
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR,42.7639008,-70.8022995,8/8/1998,obsr28446,0101000020E6100000388600E058B351C0B2B15C80C7614540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Barnstable,East Orleans,41.78511,-69.97026,2/1/1995,obsr339145,0101000020E61000007C2766BD187E51C09CE1067C7EE44440
Mountain Bluebird,Sialia currucoides,1,Massachusetts,Barnstable,Marconi Station--Headquarters/Visitor's Center,41.9048863,-69.9785522,2/2/1995,obsr347747,0101000020E6100000721B6899A07E51C09A8C7450D3F34440
Green-tailed Towhee,Pipilo chlorurus,1,Massachusetts,Essex,Marblehead-Essex County,42.4996395,-70.855203,4/8/1995,obsr7870,0101000020E61000003B1C5DA5BBB651C01825E82FF43F4540
Green-tailed Towhee,Pipilo chlorurus,1,Massachusetts,Essex,Marblehead Neck Wildlife Sanctuary (Mass Audubon),42.4930171,-70.8401871,4/1/1995,obsr131673,0101000020E610000059411DA0C5B551C0346F302F1B3F4540
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Gloucester,42.6158981,-70.6619873,12/31/1996,obsr339145,0101000020E610000083F7FAFF5DAA51C09395BABFD54E4540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,9/13/1998,obsr149856,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
Bar-tailed Godwit,Limosa lapponica,1,Massachusetts,Plymouth,Plymouth,41.9584007,-70.6672821,12/29/1997,obsr339145,0101000020E6100000322DFBBFB4AA51C0547BC7DFACFA4440
Ivory Gull,Pagophila eburnea,1,Massachusetts,Essex,Salisbury Beach State Reservation,42.8268013,-70.8180008,12/28/1975,obsr288584,0101000020E6100000840607205AB451C028E5FF9FD4694540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,8/23/1998,obsr193047,0101000020E6100000624E2BE0F9B251C024C7E75FDC5E4540
Pink-footed Goose,Anser brachyrhynchus,1,Massachusetts,Barnstable,Dennis Pines Golf Course,41.7327,-70.1524687,2/20/1999,obsr149610,0101000020E6100000790A140CC28951C0BDE3141DC9DD4440
Eared Grebe,Podiceps nigricollis,1,Massachusetts,Essex,Rockport,42.6557007,-70.6202927,3/1/1994,obsr339145,0101000020E6100000A41C27E0B2A751C06E3B2300EE534540
Lark Bunting,Calamospiza melanocorys,1,Massachusetts,Norfolk,North Weymouth,42.2447854,-70.9469604,9/30/1999,obsr339145,0101000020E6100000DA26CBFF9ABC51C0E6C4C320551F4540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,8/23/1998,obsr149856,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,8/8/1998,obsr339145,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
American White Pelican,Pelecanus erythrorhynchos,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,7/29/1997,obsr339145,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
White Ibis,Eudocimus albus,1,Massachusetts,Plymouth,Cumberland Farms,41.945,-70.879,3/21/1989,obsr105224,0101000020E6100000C74B378941B851C0295C8FC2F5F84440
Townsend's Solitaire,Myadestes townsendi,1,Massachusetts,Plymouth,"BHI--World's End, Hingham (TTOR)",42.2713013,-70.8806992,11/13/1993,obsr171679,0101000020E610000041672D605DB851C05F6E4100BA224540
Harris's Sparrow,Zonotrichia querula,1,Massachusetts,Essex,Plum Island (please use more refined location),42.7985496,-70.8090735,11/18/1998,obsr339145,0101000020E6100000DBA337DCC7B351C0F01D90DF36664540
Fork-tailed Flycatcher,Tyrannus savana,1,Massachusetts,Essex,Parker River NWR--Hellcat Dike,42.7411003,-70.7965012,8/29/1998,obsr340931,0101000020E6100000624E2BE0F9B251C024C7E75FDC5E4540
Green-tailed Towhee,Pipilo chlorurus,1,Massachusetts,Essex,Peabody,42.5279,-70.92869,10/21/1979,obsr39970,0101000020E6100000D3872EA86FBB51C07AC7293A92434540
Townsend's Warbler,Setophaga townsendi,1,Massachusetts,Barnstable,"Falmouth Town Hall thicket, Falmouth, MA",41.5519001,-70.6186366,12/12/1991,obsr54366,0101000020E6100000F446F7BD97A751C05E1498A9A4C64440
